,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
76106,Teacher,None,Subscribed to 2600,Shiny Red Convertible,Computer Programmer,11,11,128,4,16,52968,8,559,6,1,1,Brown Leather Briefcase,,,,,Black Suede Chelseas with Brown Sole,Light-Wash Denim,Charcoal Blazer with Light Blue Shirt and Black Tie,,Black,Short Messy,White Heavy Rain
76107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76121,Zen Master,None,Read the Bitcoin white paper twice,Light-Up Folding Scooter,Talent Agent,14,10,777,6,5,76302,9,753,13,1,1,Brown Leather Briefcase,,,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Navy Blazer with Striped Shirt and Navy Tie,Thin,Black,Short Messy,White Light Rain
76122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76131,Master,None,Subscribed to 2600,Pragmatic Coupe,Night Shift Supervisor,12,11,355555,12,10,92000,10,739,12,1,1,,,,,Two Rings,Brown Leather Shoes with Laces,Navy Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,,Blonde,Short Messy,White Light Rain
76132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76136,Teacher,None,Read the Bitcoin white paper twice,Brand New Ice Cream Truck,Blockchain Engineer,11,10,0,1,14,92000,10,791,15,1,1,Brown Leather Briefcase,,,,,White Leather Sneaker with Grey Sole,,Gray Jumpsuit,,Dark Brown,Straight Sideswept Fringe,White Light Rain
76137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76156,Budding Scholar,None,Pretty good with GW Basic,Electric Car,Compliance Officer,8,9,1993,7,12,35555,7,559,6,1,1,Black Smartphone,,,,,Brown Leather Shoes with Laces,Charcoal Slacks,Brown Cardigan with Light Gray Longsleeve Shirt,,Black,Long Messy,White Light Rain
76157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76158,Master,None,Subscribed to 2600,Pragmatic Coupe,Blockchain Engineer,12,11,51,3,10,52968,8,508,5,1,1,Light Blue Smartphone,,,,,White Leather Sneaker with Grey Sole,Khaki Slacks,Khaki Oxford with Buttons,,Light Brown,Buzz Cut,White Medium Rain
76159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76172,Master,None,Read the Bitcoin white paper twice,Light-Up Folding Scooter,Sales Associate,12,10,128,4,5,52968,8,355,2,1,1,Black Smartphone,,,,,Tan Suede Workboot with Tan Sole,Khaki Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,,Light Grey,Medium Curly Bob,White Medium Rain
76173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76183,Disciple,None,Subscribed to 2600,Pragmatic Coupe,Marketing Intern,10,11,1993,7,10,35555,7,725,11,1,1,Black Leather Briefcase,,Black Books,Tan Worker's Cap,Two Rings,Brown Leather Shoes with Laces,Charcoal Slacks,Navy Oxford with Buttons,,Black,,White Light Rain
76184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76196,Disciple,None,Read beginner’s guide to hacking - Y2K edition,Pragmatic Coupe,Bookkeeper,10,7,516,5,10,52968,8,508,5,1,1,Black Smartphone,,Black Books,,,Black Leather Shoes with Laces,Navy Slacks,Navy Oxford with Tie and Pocket,,Dark Brown,Long Afro,White Heavy Rain
76197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76199,Disciple,None,Watched a hacking tutorial video by a 13 year old,70's Hatchback,Night Shift Supervisor,10,8,84059,11,9,52968,8,739,12,1,1,Black Leather Briefcase,,Black Books,,Two Rings,Tan Suede Workboot with Tan Sole,Navy Slacks,Tan Blazer with Off-White Shirt and No Tie,,Light Grey,Short Afro Fade,White Heavy Rain
76200,Teacher,None,Know your way around a spreadsheet,Pragmatic Coupe,Media Executive,11,6,128,4,10,35555,7,711,10,1,1,Black Smartphone,,,,,Brown Leather Shoes with Laces,Khaki Slacks,Gray Blazer with Black Shirt and Gray Tie,Stubble,Light Grey,Short Messy,White Light Rain
76201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76206,Zen Master,None,Subscribed to 2600,70's Hatchback,Project Manager,14,11,777,6,9,52968,8,711,10,1,1,Brown Leather Briefcase,,Silver Aviators,,Ring One Blue,Black Suede Chelseas with Brown Sole,Khaki Slacks,Tan Blazer with Off-White Shirt and No Tie,Stubble,Black,Buzz Cut,White Light Rain
76207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76213,Disciple,None,Read the Bitcoin white paper twice,Electric Car,Customer Service Representative,10,10,128,4,12,303303,13,739,12,1,1,Black Smartphone,,Black Books,,,Brown Leather Shoes with Laces,Charcoal Slacks,Olive Oxford with Tie,,Light Grey,Long Messy,White Light Rain
76214,Graduate,None,Subscribed to 2600,Pragmatic Coupe,Custodian,9,11,4981,8,10,52968,8,777,14,1,1,Brown Leather Briefcase,,,,,Redbrown Leather Workboot with Brown Sole,Gray Slacks,Navy Blazer with Striped Shirt and No Tie,,Dark Brown,Medium Curly Bob,White Light Rain
76215,Disciple,None,Subscribed to 2600,Brand New Ice Cream Truck,Media Executive,10,11,516,5,14,22576,6,661,8,1,1,,,,,,White Leather Sneaker with Grey Sole,Dark-Wash Denim,Light Gray Longsleeve,,Light Brown,Short Messy,White Light Rain
76216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76227,Teacher,None,Read the Bitcoin white paper twice,70's Hatchback,Blockchain Engineer,11,10,1993,7,9,35555,7,661,8,1,1,,,Black Books,,,White Leather Sneaker with Grey Sole,Charcoal Slacks,Blue Longsleeve,,Light Grey,Medium Curly Bob,White Medium Rain
76228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76234,Graduate,None,Read the Bitcoin white paper twice,70's Hatchback,Night Shift Supervisor,9,10,612791,13,9,172581,12,777,14,1,1,Black Leather Briefcase,,,,,Black Suede Chelseas with Brown Sole,Navy Slacks,Gray Oxford with Buttons,,Light Brown,Straight Sideswept Fringe,White Light Rain
76235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76241,Disciple,None,Subscribed to 2600,Light-Up Folding Scooter,Blockchain Engineer,10,11,4981,8,5,35555,7,725,11,1,1,Brown Leather Briefcase,,,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Light Gray Longsleeve,Stubble,Black,Short Messy,White Light Rain
76242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76270,Disciple,None,Stole a high school computer lab pass,Three Wheel Roadster,Talent Agent,10,12,31133,10,13,35555,7,699,9,1,1,Lunchbox,,,,,Tan Suede Workboot with Tan Sole,Charcoal Slacks,Light Gray Longsleeve,,Light Brown,Short Coil,White Light Rain
76271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76280,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76340,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76349,Awakened Mind,None,Pretty good with GW Basic,Pragmatic Coupe,Computer Programmer,17,9,128,4,10,303303,13,819,17,1,1,Black Smartphone,,,,,Black Suede Chelseas with Brown Sole,,Gray Jumpsuit,,Black,,White Heavy Rain
76350,Master,None,Stole a high school computer lab pass,Pragmatic Coupe,Pineapple Farmer,12,12,4981,8,10,52968,8,661,8,1,1,Black Leather Briefcase,,,Tan Worker's Cap,Two Rings,Brown Leather Shoes with Laces,Blue Denim,Dark Gray Cardigan with Off-White Oxford and No Tie,,Black,Buzz Cut,White Light Rain
76351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76370,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76372,New Apprentice,None,Earned an MIT Computer Sciences Diploma,Pragmatic Coupe,Project Manager,6,14,12453,9,10,52968,8,711,10,1,1,Black Smartphone,,,,,White Canvas Sneaker with White Sole,Navy Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,,Auburn,,White Heavy Rain
76373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76379,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76380,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76387,Disciple,None,Read the Bitcoin white paper twice,70's Hatchback,Computer Programmer,10,10,1993,7,9,10098,5,753,13,1,1,,,,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Gray Blazer with Black Shirt and No Tie,,Auburn,Straight Sideswept Fringe,White Medium Rain
76388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76390,Master,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Blockchain Engineer,12,10,84059,11,10,52968,8,791,15,1,1,Black Leather Briefcase,,Silver Aviators,,Two Rings,White Canvas Sneaker with White Sole,Khaki Slacks,Blue Longsleeve,Thin,Light Brown,Short Messy,White Heavy Rain
76391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76393,Graduate,None,Stole a high school computer lab pass,Bicycle With Its Seat Missing,Computer Programmer,9,12,777,6,2,101101,11,753,13,1,1,Black Smartphone,Stud Earring,,Tan Worker's Cap,,Redbrown Leather Workboot with Brown Sole,Navy Slacks,Olive Oxford with Tie and Pocket,Goatee,Light Brown,Buzz Cut,White Heavy Rain
76394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76410,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76411,Teacher,None,Read the Bitcoin white paper twice,Light-Up Folding Scooter,Custodian,11,10,355555,12,5,35555,7,610,7,1,1,Black Smartphone,,,,Two Rings,Tan Suede Workboot with Tan Sole,Charcoal Slacks,Navy Oxford with Tie,Stubble,Black,Short Messy,White Medium Rain
76412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76420,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76423,Grandmaster,None,Pretty good with GW Basic,Pragmatic Coupe,Sales Associate,13,9,12453,9,10,22576,6,457,4,1,1,,,,,Two Rings,Tan Suede Workboot with Tan Sole,Khaki,Khaki Oxford with Buttons,Goatee,Light Brown,Low Ponytail,White Light Rain
76424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76428,Graduate,None,Subscribed to 2600,Go-Kart,Assistant to the Regional Manager,9,11,128,4,8,35555,7,739,12,1,1,,,Rosegold Aviators,,Two Rings,Black Leather Shoes with Laces,Dark-Wash Denim,Dark Gray Cardigan with Beige Oxford and No Tie,Stubble,Blonde,Short Pixie,White Medium Rain
76429,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Talent Agent,11,11,516,5,10,76302,9,739,12,1,1,,,Black Books,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Brown Cardigan with Tan Longsleeve Shirt,Mustache,Light Brown,Medium Curly Bob,White Light Rain
76430,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76433,Teacher,None,Got caught hacking your grades,Pragmatic Coupe,Marketing Intern,11,13,12453,9,10,10098,5,661,8,1,1,Brown Leather Briefcase,,,,,Tan Suede Workboot with Tan Sole,Charcoal Slacks,Gray Oxford with Buttons,,Black,Low Ponytail,White Medium Rain
76434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
